id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
fb2e4621-c209-4746-9c52-e8679882f93b,medmcqa,Test used for factor VIII deficiency identification is-,B,"Ans. is 'b' i.e., APTT o Factor VIII is a part of the intrinsic pathway of coagulation. The test used to identity1 the defects in the intrinsic and common pathways of coagulation is PTT. Thus prolonged PTT is a feature of patient with factor VIII deficiency.o Patients with hemophilia have deficiency of factor VIII that results in prolonged PTT.o Tests used to evaluate different aspects of hemostasis.Bleeding timeo It is not a test for coagulation rathers it tests the ability of the vessels to vasoconstrict and the platelets to form a hemostatic plug.o It is the time taken for a standardized skin puncture to stop bleeding,o Normal reference value is between 2-9 minutes.o Prolongation generally indicates the defect in platelet number or function.Prothrombin time (PT)o This assay tests the extrinsic and common coagulation pathway.o So, a Prolonged PT can result from deficiency of factor V, VII. X, prothrombin or fibrinogen.Partial thromboplastin time (PTT)o This assay tests the intrinsic and common coagulation pathways.o So, a prolonged PTT. can results from the deficiency of factor V, VHI, IX, X, XI, XII, prothrombin or fibrinogen.Thrombin timeo It is the time taken for clotting to occur when thrombin is added to the plasma,o It tests the conversion of fibrinogen to fibrin and depends on adequate fibrinogen level,o Prolonged thrombin time results from decreased level of fibrinogen.Defective coagulation pathwayPTAPTTExtrinsicIntrinsicCommonIncreasedNormalIncreasedNormalIncreasedIncreased",models/gemini-2.0-flash,B,B,Correct
090f4f67-eab2-4ffc-a9d0-d03da739bf9f,medmcqa,"A 19 year old female presents with pain in the neck for 5 days. She is not able to wear tie for her job because of neck pain. H/O fatigue and lethargy for 10 days. She had flu like symptoms 20 days ago which resolved spontaneously. BP 110/80 mmHg, Pulse 48/min. Extremities are cold and dry. Neck is very tender. ECG normal. TSH is elevated. ESR 30 mm/hr. Next appropriate step",C,"Answer: c) Aspirin (SCHWARTZ 19TH ED, P-1525; SABISTON 19TH ED, P-895)Granulomatous or Subacute or De Quervain's thyroiditisMost commonly occurs in 30- 40 year-old womenStrong association with the HLA-B35Fever with Sudden or gradual onset of neck painH/o preceding URI; Viral etiologyGland - enlarged, tender, firmClassically progresses through four stages: Hyperthyroid-Euthyroid-Hypothyroid-EuthyroidA few patients develop recurrent diseaseEarly stages: | ESR, Tg, T4, and T3 levels are elevated, TSH decreasedDuring Hypothyroid stage: elevated TSHLow radio-iodine uptakeFNAC - multinucleated giant cells of an epithelioid foreign body type and aggregates of lymphocytes activated macrophages, and plasma cellsSelf-limiting diseaseAspirin and NSAIDs are used for pain reliefPrednisolone for severe casesShort-term thyroid replacement may be needed and may shorten the duration of symptoms",models/gemini-2.0-flash,B,B,Incorrect
b37eb019-4f8c-4131-8ff9-c2413a5b227e,medmcqa,"Headache, apathy and deteriorating level of consciousness occurring weeks after head injury suggests;",A,Chronic subdral haematoma,models/gemini-2.0-flash,A,A,Correct
ee83bd7f-cd04-446e-b0a5-da98e920bc7c,medmcqa,A 27-year female wearing high heels stumbled and sustained inversion injury at ankle. Which ligament is most likely to be injured in the given case?,A,"Ans. A. (A)A. Anterior Talofibular ligamentAnkle sprains: Usually caused by the falls from height or twists of ankle. When the plantar-flexed foot is excessively inverted, the anterior and posterior talofibular and calcaneofibular ligaments are stretched and torn. The anterior talofibular ligament is most commonly torn.",models/gemini-2.0-flash,A,A,Correct
be77f10a-1e08-4ccb-9d32-23f49a68712d,medmcqa,Asymmetric tonic neck reflex (ATNR) disappears at ______,A,"Asymmetric tonic reflex (ATNR) diappears by 6-7 months postnatally The tonic neck reflex is produced by manually rotating the infant&;s head to 1 side and observing for the characteristic fencing posture (extension of the arm on the side to which the face is rotated and flexion of the conralateral arm) An obligatory tonic neck response, in which the infant becomes ""stuck"" in the fencing posture, is always abnormal and implies a CNS disorder Ref: Nelson 21st edition pgno: 3059",models/gemini-2.0-flash,A,A,Correct
b1bc5067-e456-4968-b690-6d49ec25e155,medmcqa,Ligament teres is a remnant of ?,C,Umbilical vein,models/gemini-2.0-flash,C,C,Correct
0f810d3c-d7f0-4783-b806-e554b894b843,medmcqa,Sho structured primi gravida has height less then,A,140 cm,models/gemini-2.0-flash,C,C,Incorrect
1081d0b1-9e05-4d2a-8c52-1668deea11ac,medmcqa,Which of the following is the most specific and sensitive screening test for renovascular hypeension?,B,"Hypeension due to an occlusive lesion of a renal aery is renovascular hypeensionIn the initial stages, the mechanism of hypeension generally is related to activation of the renin-angiotensin system. Obstruction of the renal aery leads to decreased renal perfusion pressure, thereby stimulating renin secretion. Over time, possibly as a consequence of secondary renal damage, this form of hypeension may become less renin-dependent.As a screening test, renal blood flow may be evaluated with a radionuclide -ohoiodohippurate (OIH) scan, or glomerular filtration rate may be evaluated with a - diethylenetriamine pentaacetic acid (DTPA) scan before and after a single dose of captopril (or another ACE inhibitor).Contrast aeriography remains the ""gold standard"" for evaluation and identification of renal aery lesions.Harrison 19e pg: 1618",models/gemini-2.0-flash,B,B,Correct
00ff4465-6c03-4e07-8986-8f169563b6fc,medmcqa,Role of egg lecithin in propofol formulation is?,A,Propofol is an insoluble drug that requires a lipid vehicle for emulsification. Current formulations of propofol use a soybean oil as the oil phase and egg lecithin as the emulsifying agent.,models/gemini-2.0-flash,A,A,Correct
97680640-ea40-4384-bdfb-b6ae47417707,medmcqa,"A 63 year old man presents with a triad of angina, syncope and congestive hea failure. Which of the following valvular hea lesion can be suspected-",C,"Even severe AS may exist for many years without producing any symptoms because of the ability of the hyperophied LV to generate the elevated intraventricular pressures required to maintain a normal stroke volume. Most patients with pure or predominant AS have gradually increasing obstruction over years, but do not become symptomatic until the sixth to eighth decades. Exeional dyspnea, angina pectoris, and syncope are the three cardinal symptoms. Dyspnea results primarily from elevation of the pulmonary capillary pressure caused by elevations of LV diastolic pressures secondary to reduced left ventricular compliance and impaired relaxation. Angina pectoris usually develops somewhat later and reflects an imbalance between the augmented myocardial oxygen requirements and reduced oxygen availability. Exeional syncope may result from a decline in aerial pressure caused by vasodilation in the exercising muscles and inadequate vasoconstriction in nonexercising muscles in the face of a fixed CO, or from a sudden fall in CO produced by an arrhythmia. ( Harrison&;s principle of internal medicine,18th edition,pg no.1939 )",models/gemini-2.0-flash,C,C,Correct
0ba7be74-d02c-464a-beab-eb016eab8ec3,medmcqa,Generalised thickening of cortical and cancellous bones is seen in,D,,models/gemini-2.0-flash,A,A,Incorrect
e4d314d7-fe07-4bd3-ab11-21901e00f699,medmcqa,An athelete presented with red coloured urine after 2 days of history of severe exeion. The most probable cause is?,D,"Myoglobinuria REF: Harrison's Internal Medicine 17th edition chapter 382, Physiology and pathology of the urine by john dixon p. 49 Red color urine may be due to hemoglobin or myoglobin. In the question clue is given that patient is an athlete who competed in an event which lead to sternous exercise and hence increased myoglobin in the urine. ""The states of energy deficiency cause activity-related muscle breakdown accompanied by myoglobinuria, appearing as light-brown- to dark-brown-colored urine""",models/gemini-2.0-flash,D,D,Correct
b358361d-b258-43e3-8919-436d1a86eefc,medmcqa,High false positive cases in a community signify that disease has -,B,,models/gemini-2.0-flash,A,A,Incorrect
a0f71cba-c03d-4edd-859b-c5c33ada55af,medmcqa,Which of the following is released from hypothalamus?,B,"There are 6 established hypothalamic releasing and inhibiting hormones : 

Corticotropin-releasing hormone (CRH),
Thyrotropin releasing hormone (TRH),
Growth hormone releasing hormone (GRH),
Growth  hormone inhibiting hormone (GIH),
Luteinizing hormone releasing hormone (LHRH) and
Prolactin inhibiting hormone(PIH).",models/gemini-2.0-flash,A,A,Incorrect
b9596ff7-85da-4b76-992a-3d853eb04bfd,medmcqa,Vestibulo-Ocular Reflex Mediated by:,A,Ans:A (Flocculonodular Lobe) Ref: Pal GK. Cerbellurn. In: Textbook of Medical Physiology. Ahuja Publishing House. 2007: 116: 871.Explanation:Functional Division of CerebellumVestibulo cerebellum/Arch-cerebellum (Flocculonodular lobe)Connections with vestibular apparatusConcerned with equilibrium and learning induced changes in vesiihulo-occular reflexSpino cerebellumVermis - controls muscle movements of axial bodyIntermediate zone - controls muscle movements of limbsCerbrocerbellum (Ponto cerebellum/Neo cerbellurn) Overall planning programming of motor activities,models/gemini-2.0-flash,A,A,Correct
c05388eb-3222-4392-9709-dbb418dd27f8,medmcqa,Which statement best describes the cranial fossa?,C,The floor of the middle cranial fossa is made up of the body and greater wing of the sphenoid as well as the squamous temporal bone. The cribriform plate forms pa of the floor of the anterior cranial fossa The middle cranial fossa contains the pituitary gland. The internal acoustic meatus lies in the posterior cranial fossa.,models/gemini-2.0-flash,C,C,Correct
5709cea6-ffc2-4d49-b423-28d815cec8da,medmcqa,Which of the following vitamin enhances intestinal absorption of calcium?,A,Vitamin Functions Deficiency Disease D Maintenance of calcium balance Enhances intestinal absorption of Ca2+ and mobilizes bone mineral Regulation of gene expression and cell differentiation Rickets = poor mineralization of bone Osteomalacia = bone demineralization Reference: Harper; 30th edition; Page no: 550,models/gemini-2.0-flash,A,A,Correct
168e4c3a-95f4-42fe-9a7b-6e3bff6fd7b2,medmcqa,Which of these is the most impoant indication for Strassmans Metroplasty done for a bicornuate uterus?,C,Habitual aboion is the most impoant indication for surgical treatment of women who have a double uterus. The aboion rate in women who have a double uterus is to three times greater than that of the general population. Best diagnosis of the condition is made by laparohysteroscopy. Strassmans Metroplasty,models/gemini-2.0-flash,C,C,Correct
ad1aeb26-1595-4830-b4bf-1253674644df,medmcqa,"A 2-year-old child had burns on buttocks, both legs, face, neck and singeing of hair. Total surface area burnt: JIPMER 14",B,Ans. 37%,models/gemini-2.0-flash,B,B,Correct
81d4b17e-e48f-43dc-82ee-034548e32fd2,medmcqa,Which test helps to differentiate between concomitant squint and paralytic squint,B,This procedure causes breakdown of binocular fusion mechanism thus helpful to differentiate.,models/gemini-2.0-flash,A,A,Incorrect
bf4e6c71-9fa8-4d6b-b5ed-20bb873383f1,medmcqa,Best disinfectant of cholera stool is-,B,"Cresol is an excellent coal-tar disinfectant. It is 3 to 10 times as powerful as phenol, yet no more toxic. Cresol is best used in 5 to 20 percent strength for disinfection of farces and urine. Cresol is an all-purpose general disinfectant. (refer pgno :128 park 23 rd edition)",models/gemini-2.0-flash,A,A,Incorrect
fee1883d-f49b-43d6-99bc-07aabf7f2f9b,medmcqa,Black eye is a type of -,C,The synopsis of forensic medicine & toxicology ; Dr k.s.narayan reddy ; 28th edition ; Pg .no . 107 Black eye is the most common example for ectopic bruising or percolated contusion .,models/gemini-2.0-flash,C,C,Correct
